,URI,birthDate,birthPlace_label,birthPlace,office,mayorCity,termStart,termEnd,name,birthPlaceLat,birthPlaceLon,cityLat,cityLon,gender,distance,startAge,endAge,termLength
98,http://dbpedia.org/resource/Ilan_Shohat,1974-09-21,{Safed|Israel},{http://dbpedia.org/resource/Safed|http://dbpedia.org/resource/Israel},Mayor ofSafed,Safed,2008.0,,Ilan Shohat,,,,,male,,34.0,,
99,http://dbpedia.org/resource/Ingibjörg_Sólrún_Gísladóttir,1954-12-31,{Iceland|Reykjavík},{http://dbpedia.org/resource/Iceland|http://dbpedia.org/resource/Reykjavík},Mayor of Reykjavik,Reykjavik,,,Ingibjörg Sólrún Gísladóttir,,,,,female,,,,
100,http://dbpedia.org/resource/Ion_Costin,1887-01-19,{Lăpușna County|Ghidighici},{http://dbpedia.org/resource/Lăpușna_County|http://dbpedia.org/resource/Ghidighici},Mayor of Chişinău,Chişinău,1917.0,1918.0,Ion Costin,,,,,male,,30.0,31.0,1.0
101,http://dbpedia.org/resource/Ion_Negrescu,1893-01-08,{Holboca|Iași County},{http://dbpedia.org/resource/Holboca|http://dbpedia.org/resource/Iași_County},Mayor of Chişinău,Chişinău,1928.0,1931.0,Ion Negrescu,47.150002,27.700001,,,male,,35.0,38.0,3.0
102,http://dbpedia.org/resource/Theodore_D._Mann,1922-05-13,Boston,http://dbpedia.org/resource/Boston,Mayor of Newton Massachusetts,Newton Massachusetts,,,Theodore D. Mann,42.358055,-71.063614,,,male,,,,
103,http://dbpedia.org/resource/Theodore_Lyman_(militiaman),1792-09-20,{Massachusetts|Boston},{http://dbpedia.org/resource/Massachusetts|http://dbpedia.org/resource/Boston},Mayor of Boston Massachusetts,Boston Massachusetts,1834.0,1836.0,Theodore Lyman (militiaman),,,42.358055,-71.063614,male,,42.0,44.0,2.0
104,http://dbpedia.org/resource/Thomas_A._Livesley,1863-12-08,Ironton Wisconsin,"http://dbpedia.org/resource/Ironton,_Wisconsin",Mayor of Salem Oregon,Salem Oregon,1927.0,1931.0,Thomas A. Livesley,43.521389,-90.14694200000001,44.930832,-123.028893,male,2605.1513018493365,64.0,68.0,4.0
105,http://dbpedia.org/resource/Thomas_Aspinwall_Davis,1798-12-11,{Brookline Massachusetts|United States},"{http://dbpedia.org/resource/Brookline,_Massachusetts|http://dbpedia.org/resource/United_States}",Mayor of Boston Massachusetts,Boston Massachusetts,,,Thomas Aspinwall Davis,42.331665,-71.121666,42.358055,-71.063614,male,5.597658143703879,,,
106,http://dbpedia.org/resource/Thomas_Emmerson,1773-06-23,Lawrenceville Virginia,"http://dbpedia.org/resource/Lawrenceville,_Virginia",Mayor ofKnoxville Tennessee,Knoxville Tennessee,1816.0,1817.0,Thomas Emmerson,36.758334999999995,-77.850555,,,male,,43.0,44.0,1.0
107,http://dbpedia.org/resource/Thomas_Farquhar,1875-01-28,{Simcoe County|Ontario},{http://dbpedia.org/resource/Simcoe_County|http://dbpedia.org/resource/Ontario},Mayor ofSault Ste. MarieOntario,Sault Ste. MarieOntario,1920.0,1922.0,Thomas Farquhar,44.583332,-79.73333000000001,,,male,,45.0,47.0,2.0
108,http://dbpedia.org/resource/Thomas_Foster_(Canadian_politician),1852-07-24,{Province of Canada|York Toronto},"{http://dbpedia.org/resource/Province_of_Canada|http://dbpedia.org/resource/York,_Toronto}",Mayor of Toronto,Toronto,1917.0,1921.0,Thomas Foster (Canadian politician),,,43.700001,-79.400002,male,,65.0,69.0,4.0
109,http://dbpedia.org/resource/Thomas_Henry_Selby,1820-05-14,New York City,http://dbpedia.org/resource/New_York_City,Mayor of San Francisco,San Francisco,,,Thomas Henry Selby,40.7127,-74.005898,37.783333,-122.41666399999998,male,4125.956875722961,,,
110,http://dbpedia.org/resource/Thomas_J._Spellacy,1880-03-06,{Connecticut|Hartford Connecticut},"{http://dbpedia.org/resource/Connecticut|http://dbpedia.org/resource/Hartford,_Connecticut}",Mayor ofHartford Connecticut,Hartford Connecticut,,,Thomas J. Spellacy,,,41.762737,-72.674286,male,,,,
111,http://dbpedia.org/resource/Thomas_P._Koch,1963-01-22,Quincy Massachusetts,"http://dbpedia.org/resource/Quincy,_Massachusetts",Mayor of Quincy Massachusetts,Quincy Massachusetts,,,Thomas P. Koch,42.25,-71.0,42.25,-71.0,male,0.0,,,
112,http://dbpedia.org/resource/Thomas_Rees_(mayor),1844-09-09,{Lydstep Haven|Wales|South Pembrokeshire},{http://dbpedia.org/resource/Lydstep_Haven|http://dbpedia.org/resource/Wales|http://dbpedia.org/resource/South_Pembrokeshire},Mayor of Brisbane,Brisbane,1904.0,1904.0,Thomas Rees (mayor),,,,,male,,60.0,60.0,0.0
113,http://dbpedia.org/resource/Thomas_T._Minor,1844-02-20,{British Ceylon|Manipay},{http://dbpedia.org/resource/British_Ceylon|http://dbpedia.org/resource/Manipay},Mayor of Seattle,Seattle,1887.0,1888.0,Thomas T. Minor,,,47.609722,-122.333054,male,,43.0,44.0,1.0
114,http://dbpedia.org/resource/Thomas_Urquhart_(politician),1858-04-16,{Elgin County|Dutton/Dunwich},{http://dbpedia.org/resource/Elgin_County|http://dbpedia.org/resource/Dutton/Dunwich},Mayor of Toronto,Toronto,1903.0,1905.0,Thomas Urquhart (politician),42.75,-81.166664,43.700001,-79.400002,male,177.78203283547322,45.0,47.0,2.0
115,http://dbpedia.org/resource/Thomas_Wilford,1870-06-20,Lower Hutt,http://dbpedia.org/resource/Lower_Hutt,Mayor of Wellington,Wellington,1910.0,1911.0,Thomas Wilford,,,-41.288887,174.777222,male,,40.0,41.0,1.0
116,"http://dbpedia.org/resource/Thomas_William_House,_Sr.",1814-03-04,Stoke St Gregory,http://dbpedia.org/resource/Stoke_St_Gregory,Mayor of Houston,Houston,1862.0,1862.0,Thomas William House Sr.,,,29.762777000000003,-95.383057,male,,48.0,48.0,0.0
117,http://dbpedia.org/resource/Thos._E._Sherwood,1835-05-31,Washington County Indiana,"http://dbpedia.org/resource/Washington_County,_Indiana",Mayor ofDallas Texas,Dallas Texas,1861.0,1862.0,Thos. E. Sherwood,,,32.775833,-96.796669,male,,26.0,27.0,1.0
118,http://dbpedia.org/resource/Tim_Eustace,{1956-12-07|1956-12-27},{New Jersey|Passaic New Jersey},"{http://dbpedia.org/resource/New_Jersey|http://dbpedia.org/resource/Passaic,_New_Jersey}",Mayor ofMaywood New Jersey,Maywood New Jersey,,,Tim Eustace,,,,,male,,,,
119,http://dbpedia.org/resource/Tode_Ilich,1943-04-07,{Socialist Republic of Macedonia|Kumanovo},{http://dbpedia.org/resource/Socialist_Republic_of_Macedonia|http://dbpedia.org/resource/Kumanovo},Mayor of Kumanovo,Kumanovo,1984.0,1986.0,Tode Ilich,,,,,male,,41.0,43.0,2.0
120,http://dbpedia.org/resource/Tom_Leppert,1954-06-15,{New York City|New York},{http://dbpedia.org/resource/New_York_City|http://dbpedia.org/resource/New_York},Mayor of Dallas,Dallas,,,Tom Leppert,40.7127,-74.005898,32.775833,-96.796669,male,2204.369028359042,,,
121,http://dbpedia.org/resource/Tom_Luken,1925-07-09,Cincinnati,http://dbpedia.org/resource/Cincinnati,Mayor of Cincinnati,Cincinnati,1971.0,1972.0,Tom Luken,,,,,male,,46.0,47.0,1.0
122,http://dbpedia.org/resource/Tom_Reed_(politician),1971-11-18,Joliet Illinois,"http://dbpedia.org/resource/Joliet,_Illinois",Mayor ofCorning New York,Corning New York,2008.0,2010.0,Tom Reed (Politiker),41.520557000000004,-88.15055799999999,,,male,,37.0,39.0,2.0
123,http://dbpedia.org/resource/Tom_Tate,1959-01-15,{Laos|Vientiane},{http://dbpedia.org/resource/Laos|http://dbpedia.org/resource/Vientiane},Mayor of the Gold Coast,the Gold Coast,,,Tom Tate,,,,,male,,,,
124,http://dbpedia.org/resource/Tommy_Taylor_(politician),1862-06-16,{North Lincolnshire|Kirton in Lindsey|England},{http://dbpedia.org/resource/North_Lincolnshire|http://dbpedia.org/resource/Kirton_in_Lindsey|http://dbpedia.org/resource/England},Mayor of Christchurch,Christchurch,1896.0,1899.0,Tommy Taylor (politician),,,-43.529999,172.620285,male,,34.0,37.0,3.0
125,http://dbpedia.org/resource/Tony_F._Mack,1966-01-08,{Trenton New Jersey|Louisville Georgia},"{http://dbpedia.org/resource/Trenton,_New_Jersey|http://dbpedia.org/resource/Louisville,_Georgia}",Mayor of Trenton New Jersey,Trenton New Jersey,,,Tony F. Mack,40.223746999999996,-74.764,40.223746999999996,-74.764,male,0.0,,,
126,http://dbpedia.org/resource/Tony_Yarber,{1978-04-16|1978-05-16},{Jackson Mississippi|United States|Mississippi},"{http://dbpedia.org/resource/Jackson,_Mississippi|http://dbpedia.org/resource/United_States|http://dbpedia.org/resource/Mississippi}",Mayor of Jackson Mississippi,Jackson Mississippi,,,Tony Yarber,32.298889,-90.18472299999999,,,male,,,,
127,http://dbpedia.org/resource/Torsten_Albig,1963-05-25,{Germany|Bremen},{http://dbpedia.org/resource/Germany|http://dbpedia.org/resource/Bremen},Mayor ofKiel,Kiel,,,Torsten Albig,,,,,male,,,,
128,http://dbpedia.org/resource/Torsten_Nielsen,1967-03-05,{Denmark|Sparkær},{http://dbpedia.org/resource/Denmark|http://dbpedia.org/resource/Sparkær},Mayor ofViborg Municipality,Viborg Municipality,,,Torsten Nielsen,,,,,male,,,,
129,http://dbpedia.org/resource/Toshio_Kayama,1945-02-18,{Japan|Saitama Prefecture|Wakō Saitama},"{http://dbpedia.org/resource/Japan|http://dbpedia.org/resource/Saitama_Prefecture|http://dbpedia.org/resource/Wakō,_Saitama}",Mayor ofSagamihara,Sagamihara,,,加山俊夫,,,35.566666,139.366669,male,,,,
130,http://dbpedia.org/resource/Trevor_Horne,1920-09-30,Christchurch,http://dbpedia.org/resource/Christchurch,Mayor of Nelson,Nelson,,,Trevor Horne,-43.529999,172.620285,,,,,,,
131,http://dbpedia.org/resource/Trifun_Kostovski,1946-12-27,{Skopje|Republic of Macedonia},{http://dbpedia.org/resource/Skopje|http://dbpedia.org/resource/Republic_of_Macedonia},Mayor of Skopje,Skopje,2005.0,2009.0,Trifun Kostovski,42.0,21.433332,42.0,21.433332,male,0.0,59.0,63.0,4.0
132,http://dbpedia.org/resource/Truman_Smith_Baxter,1867-11-24,Perth County Ontario,"http://dbpedia.org/resource/Perth_County,_Ontario",Mayor of Vancouver,Vancouver,1913.0,1914.0,Truman Smith Baxter,43.5,-81.083336,49.25,-123.099998,male,3240.4838194955964,46.0,47.0,1.0
133,http://dbpedia.org/resource/Vasile_Bârcă,1884-01-02,{Rezina District|Ignăței},{http://dbpedia.org/resource/Rezina_District|http://dbpedia.org/resource/Ignăței},Mayor of Chişinău,Chişinău,1917.0,1918.0,Vasile Bârcă,,,,,male,,33.0,34.0,1.0
134,http://dbpedia.org/resource/Vasilis_Papageorgopoulos,1947-06-27,Thessaloniki,http://dbpedia.org/resource/Thessaloniki,Mayor ofThessaloniki,Thessaloniki,,,Vasilis Papageorgopoulos,40.650002,22.9,40.650002,22.9,male,0.0,,,
135,http://dbpedia.org/resource/Veroljub_Stevanović,1946-09-17,{Serbia|Kragujevac|Socialist Federal Republic of Yugoslavia},{http://dbpedia.org/resource/Serbia|http://dbpedia.org/resource/Kragujevac|http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia},Mayor of Kragujevac,Kragujevac,1996.0,,Veroljub Stevanović,,,44.011112,20.911112,male,,50.0,,
136,http://dbpedia.org/resource/Vicente_Amante,1948-10-27,San Pablo Laguna,"http://dbpedia.org/resource/San_Pablo,_Laguna",Mayor ofSan Pablo City,San Pablo City,1992.0,2001.0,Vicente Amante,,,,,male,,44.0,53.0,9.0
137,http://dbpedia.org/resource/James_Otis_(politician),1826-08-11,Boston,http://dbpedia.org/resource/Boston,Mayor of San Francisco,San Francisco,,,James Otis (politician),42.358055,-71.063614,37.783333,-122.41666399999998,male,4330.0149652705895,,,
138,http://dbpedia.org/resource/James_R._Fouts,1942-08-08,Hazel Park Michigan,"http://dbpedia.org/resource/Hazel_Park,_Michigan",Mayor of Warren Michigan,Warren Michigan,,,James R. Fouts,,,,,male,,,,
139,http://dbpedia.org/resource/James_Y._Smith,1809-09-15,Groton Connecticut,"http://dbpedia.org/resource/Groton,_Connecticut",Mayor of Providence Rhode Island,Providence Rhode Island,,,James Y. Smith,,,41.823612,-71.422226,male,,,,
140,http://dbpedia.org/resource/Jamil_Mahuad,1949-07-29,{Ecuador|Loja Ecuador},"{http://dbpedia.org/resource/Ecuador|http://dbpedia.org/resource/Loja,_Ecuador}",Mayor of Quito,Quito,,,جميل معوض,,,-0.23333299999999998,-78.51666999999999,male,,,,
141,http://dbpedia.org/resource/Jan_Laverty_Jones,1949-03-16,{California|Los Angeles|United States},{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Los_Angeles|http://dbpedia.org/resource/United_States},Mayor of Las Vegas,Las Vegas,,,Jan Laverty Jones,,,36.174999,-115.13639099999999,female,,,,
142,http://dbpedia.org/resource/Jane_Baker_(mayor),1923-06-02,Ohio,http://dbpedia.org/resource/Ohio,Mayor ofSan Mateo California,San Mateo California,,,Jane Baker (mayor),,,,,female,,,,
143,http://dbpedia.org/resource/Janet_Gray_Hayes,1926-07-12,{Rushville Indiana|United States},"{http://dbpedia.org/resource/Rushville,_Indiana|http://dbpedia.org/resource/United_States}",Mayor of San Jose California,San Jose California,,,Janet Gray Hayes,39.614445,-85.448608,37.333332,-121.900002,female,3159.623775002999,,,
144,http://dbpedia.org/resource/Jasmin_Imamović,1957-10-08,{Socialist Federal Republic of Yugoslavia|Brčko|Socialist Republic of Bosnia and Herzegovina},{http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia|http://dbpedia.org/resource/Brčko|http://dbpedia.org/resource/Socialist_Republic_of_Bosnia_and_Herzegovina},Mayor ofTuzla,Tuzla,2000.0,,Jasmin Imamović,,,44.538055,18.676111,male,,43.0,,
145,http://dbpedia.org/resource/Jeffrey_Oppenheim,1962-01-31,{Queens|United States},{http://dbpedia.org/resource/Queens|http://dbpedia.org/resource/United_States},Mayor of TheVillage of Montebello,TheVillage of Montebello,,,Jeffrey Oppenheim,40.75,-73.86666899999999,,,male,,,,
146,http://dbpedia.org/resource/Jerome_Cavanagh,1928-06-16,Detroit,http://dbpedia.org/resource/Detroit,Mayor of Detroit Michigan,Detroit Michigan,,,Jerome Cavanagh,42.33139,-83.04583000000001,42.33139,-83.04583000000001,male,0.0,,,
147,http://dbpedia.org/resource/Jerome_V._C._Smith,1800-07-20,Conway New Hampshire,"http://dbpedia.org/resource/Conway,_New_Hampshire",Mayor of Boston Massachusetts,Boston Massachusetts,1854.0,1855.0,Jerome V. C. Smith,43.978611,-71.118889,42.358055,-71.063614,male,180.14017146307805,54.0,55.0,1.0
148,http://dbpedia.org/resource/Jerry_Sanders_(politician),1950-07-14,{California|Los Angeles|San Pedro Los Angeles|United States},"{http://dbpedia.org/resource/California|http://dbpedia.org/resource/Los_Angeles|http://dbpedia.org/resource/San_Pedro,_Los_Angeles|http://dbpedia.org/resource/United_States}",Mayor of San Diego,San Diego,,,Jerry Sanders,,,32.715,-117.162498,male,,,,
149,http://dbpedia.org/resource/Yvonne_Brown,1952-09-08,{Chicago|Illinois},{http://dbpedia.org/resource/Chicago|http://dbpedia.org/resource/Illinois},Mayor ofTchula Mississippi,Tchula Mississippi,,,Yvonne Brown,41.836945,-87.68472299999999,,,female,,,,
150,http://dbpedia.org/resource/Zhou_Fohai,1897-05-29,{Qing dynasty|History of China|Hunan},{http://dbpedia.org/resource/Qing_dynasty|http://dbpedia.org/resource/History_of_China|http://dbpedia.org/resource/Hunan},Mayor ofShanghai,Shanghai,,,Zhou Fohai,,,31.228610999999997,121.46666699999999,male,,,,
151,http://dbpedia.org/resource/Zlatko_Kramarić,1956-02-05,{Osijek|Socialist Federal Republic of Yugoslavia|Socialist Republic of Croatia},{http://dbpedia.org/resource/Osijek|http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia|http://dbpedia.org/resource/Socialist_Republic_of_Croatia},Mayor ofOsijek,Osijek,,,Zlatko Kramarić,45.557528999999995,18.679588,45.557528999999995,18.679588,male,0.0,,,
152,http://dbpedia.org/resource/Zoran_Janković_(politician),1953-01-01,{Socialist Federal Republic of Yugoslavia|Socialist Republic of Serbia|Saraorci},{http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia|http://dbpedia.org/resource/Socialist_Republic_of_Serbia|http://dbpedia.org/resource/Saraorci},Mayor of Ljubljana,Ljubljana,,,زوران يانكوفيتش (سياسي),,,,,male,,,,
153,http://dbpedia.org/resource/Zsolt_Páva,1955-10-30,{Hungary|Pécs},{http://dbpedia.org/resource/Hungary|http://dbpedia.org/resource/Pécs},Mayor of Pécs,Pécs,1994.0,1998.0,Zsolt Páva,,,46.07111,18.233055,male,,39.0,43.0,4.0
154,http://dbpedia.org/resource/Ákos_Kriza,1965-02-10,{Romania|Oradea},{http://dbpedia.org/resource/Romania|http://dbpedia.org/resource/Oradea},Mayor of Miskolc,Miskolc,,,Ákos Kriza,,,48.104168,20.791666,male,,,,
155,http://dbpedia.org/resource/Éraste_d'Odet_d'Orsonnens,1836-04-11,{Lower Canada|Saint-Roch-de-l'Achigan Quebec},"{http://dbpedia.org/resource/Lower_Canada|http://dbpedia.org/resource/Saint-Roch-de-l'Achigan,_Quebec}",Mayor ofHull Quebec,Hull Quebec,1889.0,1890.0,Éraste d'Odet d'Orsonnens,,,,,male,,53.0,54.0,1.0
156,http://dbpedia.org/resource/Željko_Kerum,1960-09-25,{Croatia|Socialist Federal Republic of Yugoslavia|Socialist Republic of Croatia|Muć|Ogorje},{http://dbpedia.org/resource/Croatia|http://dbpedia.org/resource/Socialist_Federal_Republic_of_Yugoslavia|http://dbpedia.org/resource/Socialist_Republic_of_Croatia|http://dbpedia.org/resource/Muć|http://dbpedia.org/resource/Ogorje},Mayor of Split,Split,,,Željko Kerum,,,,,male,,,,
157,http://dbpedia.org/resource/Banda_Karthika_Reddy,1977-08-17,{Hyderabad|Telangana},{http://dbpedia.org/resource/Hyderabad|http://dbpedia.org/resource/Telangana},Mayor of Hyderabad,Hyderabad,,,Banda Karthika Reddy,17.370001000000002,78.480003,17.370001000000002,78.480003,female,0.0,,,
158,http://dbpedia.org/resource/Barb_Dempsey,{1948-01-13|1950-01-13},Highland Park Michigan,"http://dbpedia.org/resource/Highland_Park,_Michigan",Mayor of Mount Clemens Michigan,Mount Clemens Michigan,,,Barb Dempsey,42.40361,-83.101669,,,female,,,,
159,http://dbpedia.org/resource/Barbara_Boggs_Sigmund,1939-05-27,{Louisiana|New Orleans},{http://dbpedia.org/resource/Louisiana|http://dbpedia.org/resource/New_Orleans},Mayor of the Borough of Princeton New Jersey,the Borough of Princeton New Jersey,1983.0,,Barbara Boggs Sigmund,,,,,female,,44.0,,
160,http://dbpedia.org/resource/Baruch_Ostrovsky,1890-10-10,Ukraine,http://dbpedia.org/resource/Ukraine,Mayor ofRa'anana,Ra'anana,1931.0,1955.0,Baruch Ostrovsky,,,,,male,,41.0,65.0,24.0
161,http://dbpedia.org/resource/Belle_Cooledge,1884-07-29,Sutter Creek California,"http://dbpedia.org/resource/Sutter_Creek,_California",Mayor of Sacramento,Sacramento,1948.0,1949.0,Belle Cooledge,38.393055,-120.802498,38.555557,-121.46888700000001,female,60.72190241605068,64.0,65.0,1.0
162,http://dbpedia.org/resource/Benjamin_A._Smith_II,1916-03-26,Gloucester Massachusetts,"http://dbpedia.org/resource/Gloucester,_Massachusetts",Mayor ofGloucester Massachusetts,Gloucester Massachusetts,1954.0,1955.0,Benjamin A. Smith II,42.615833,-70.675552,42.615833,-70.675552,male,0.0,38.0,39.0,1.0
163,http://dbpedia.org/resource/Benjamin_Davis_Wilson,1811-12-01,Wilson County Tennessee,"http://dbpedia.org/resource/Wilson_County,_Tennessee",Mayor of Los Angeles,Los Angeles,,,Benjamin Davis Wilson,,,34.049999,-118.25,male,,,,
164,http://dbpedia.org/resource/Benjamin_F._Leiter,1813-10-13,Leitersburg Maryland,"http://dbpedia.org/resource/Leitersburg,_Maryland",Mayor of Canton,Canton,1852.0,1853.0,Benjamin F. Leiter,39.694443,-77.62110899999999,,,male,,39.0,40.0,1.0
165,http://dbpedia.org/resource/Benjamin_F._Stapleton,1869-11-12,{Paintsville Kentucky|United States},"{http://dbpedia.org/resource/Paintsville,_Kentucky|http://dbpedia.org/resource/United_States}",Mayor of Denver,Denver,1923.0,1931.0,Benjamin F. Stapleton,37.81139,-82.806664,39.761848,-104.88110400000001,male,1919.4197852382647,54.0,62.0,8.0
166,http://dbpedia.org/resource/Benjamin_Harris_Babbidge,1836-10-02,{Isle of Wight|Newport Isle of Wight|England},"{http://dbpedia.org/resource/Isle_of_Wight|http://dbpedia.org/resource/Newport,_Isle_of_Wight|http://dbpedia.org/resource/England}",Mayor of Brisbane,Brisbane,1885.0,1885.0,Benjamin Harris Babbidge,,,,,male,,49.0,49.0,0.0
167,http://dbpedia.org/resource/Benjamin_Wright_Raymond,1801-06-15,Rome New York,"http://dbpedia.org/resource/Rome,_New_York",Mayor of Chicago,Chicago,1839.0,1840.0,Benjamin Wright Raymond,43.219444,-75.46333299999999,41.836945,-87.68472299999999,male,1011.6262827852902,38.0,39.0,1.0
168,http://dbpedia.org/resource/Bernard_Cohn_(politician),1835-11-07,Prussia,http://dbpedia.org/resource/Prussia,Mayor of Los Angeles,Los Angeles,,,Bernard Cohn (politician),,,34.049999,-118.25,male,,,,
169,http://dbpedia.org/resource/Bernard_Généreux,1962-04-23,La Pocatière,http://dbpedia.org/resource/La_Pocatière,Mayor ofLa Pocatière,La Pocatière,2005.0,2009.0,Bernard Généreux,47.366665000000005,-70.033333,47.366665000000005,-70.033333,male,0.0,43.0,47.0,4.0
170,http://dbpedia.org/resource/Bert_Wemp,1889-07-03,{Tweed Ontario|Ontario},"{http://dbpedia.org/resource/Tweed,_Ontario|http://dbpedia.org/resource/Ontario}",Mayor of Toronto,Toronto,1930.0,1930.0,Bert Sterling Wemp,44.501999,-77.333336,43.700001,-79.400002,male,187.45284597616757,41.0,41.0,0.0
